timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,640.34
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,642.34
 lol,Normal,0.9452,594.71
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,FIRST,Normal,0.9588,45.68
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,51.20
2026-09-25 13:57:54,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,51.92
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,81.49
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,65.77
2026-09-25 13:57:54,YouTube,Gaming,Survival,f_F-evhr-Z0,why are you all so early?,Normal,0.9029,59.32
2026-09-25 13:57:54,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,45.89
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,100.58
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,70.09
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,79.63
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,thank fuck he's on  hutch is boring af,OFFENSIVE,0.7321,75.05
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,64.37
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,47.68
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,52.85
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,49.30
2026-09-25 13:57:55,YouTube,Music,Chill house,36YnV9STBqc,Suz tell your halikan to stop overfeeding me :face-green-smiling:,Normal,0.8951,70.54
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,28.21
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,31.98
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,39.27
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,GINGY DID 20 HOURS,Normal,0.9362,43.44
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Great song,Normal,0.9641,34.53
2026-09-25 13:57:55,YouTube,Music,Chill house,36YnV9STBqc,shivu apun k papa mujko wada ki h shivu s shadi hojayega :smiling_face_with_tear:,Normal,0.9675,94.35
2026-09-25 13:57:55,YouTube,Gaming,Survival,f_F-evhr-Z0,:_PeanutJork::_PeanutJork::_PeanutJork:,Normal,0.9547,75.90
