timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-25 15:18:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,823.84
2026-09-25 15:18:18,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Hola,Normal,0.9403,853.38
2026-09-25 15:18:18,YouTube,News,Live news,7F8J_XE3zzU,I mistyped because I have BIG hands lol,Normal,0.9452,853.38
2026-09-25 15:18:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,837.86
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,56.24
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,FIRST,Normal,0.9588,54.35
2026-09-25 15:18:19,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,65.13
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,72.12
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,72.91
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,why are you all so early?,Normal,0.9029,68.93
2026-09-25 15:18:19,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,62.39
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,114.98
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,70.66
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,77.66
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,thank fuck he's on  hutch is boring af,OFFENSIVE,0.7321,75.66
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,67.12
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,71.21
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,74.80
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,57.81
2026-09-25 15:18:19,YouTube,Music,Chill house,36YnV9STBqc,Suz tell your halikan to stop overfeeding me :face-green-smiling:,Normal,0.8951,89.68
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,54.54
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,58.22
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,58.18
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,GINGY DID 20 HOURS,Normal,0.9362,55.21
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Great song,Normal,0.9641,54.09
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Rouge put in massive work,Normal,0.9429,62.43
2026-09-25 15:18:19,YouTube,Music,Chill house,36YnV9STBqc,shivu apun k papa mujko wada ki h shivu s shadi hojayega :smiling_face_with_tear:,Normal,0.9675,95.96
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:_PeanutJork::_PeanutJork::_PeanutJork:,Normal,0.9547,81.55
2026-09-25 15:18:19,YouTube,Gaming,Survival,f_F-evhr-Z0,THE KING HAS RETURNED,Normal,0.9516,48.63
