timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-23 23:12:19,YouTube,News,Live news,7F8J_XE3zzU,just to get rich,Normal,0.9501,764.99
2026-09-23 23:12:19,YouTube,News,Live news,7F8J_XE3zzU,I mistyped because I have BIG hands lol,Normal,0.9452,45.37
2026-09-23 23:12:19,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Hola,Normal,0.9403,36.97
2026-09-23 23:12:19,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,35.25
2026-09-23 23:12:19,YouTube,Gaming,Survival,f_F-evhr-Z0,FIRST,Normal,0.9588,33.38
2026-09-23 23:12:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,40.23
2026-09-23 23:12:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,47.39
2026-09-23 23:12:19,YouTube,News,Live news,7F8J_XE3zzU,so the best thing is the worst? hmm:cat-orange-whistling:,Normal,0.9439,62.11
2026-09-23 23:12:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Yo,Normal,0.8636,41.70
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,37.54
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,47.00
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,51.66
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,33.75
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,80.13
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,why are you all so early?,Normal,0.9029,37.82
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,The grind is real,Normal,0.7288,38.27
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Peanut Plays RUST. LETS GO!,Normal,0.9747,36.58
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,37.97
2026-09-23 23:12:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,30.32
2026-09-23 23:12:21,YouTube,Music,Chill house,36YnV9STBqc,shivu apun k papa mujko wada ki h shivu s shadi hojayega :smiling_face_with_tear:,Normal,0.9675,61.29
2026-09-23 23:12:21,YouTube,Music,Chill house,36YnV9STBqc,Annayyaa nen miss ayina nin ekkuvaa:loudly_crying_face:,Normal,0.9603,53.74
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,32.40
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,Normal,0.9286,139.07
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,ok this peanut has a lil season to him bumbin OT,Normal,0.9264,43.22
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,50.11
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,43.11
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,NICE BROS !,Normal,0.8983,33.08
2026-09-23 23:12:21,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,30.42
2026-09-23 23:12:21,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,domestic flight ye,Normal,0.9447,32.92
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE,Normal,0.9553,66.28
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,30.45
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,PEANUTS STREAMINGGGGGG:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,HATE,0.5241,99.75
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday Peanut!!!!,Normal,0.9683,33.93
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,:ok_hand::ok_hand::ok_hand::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9351,59.74
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,27.60
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,:peanuts::peanuts::peanuts::peanuts::peanuts::peanuts::peanuts::peanuts:,Normal,0.9791,47.20
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,JOHNNY,Normal,0.9351,27.02
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEE,Normal,0.9503,27.33
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Bro was up until sunrise :face_with_tears_of_joy:,Normal,0.9759,43.74
2026-09-23 23:12:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Great song,Normal,0.9641,26.70
2026-09-23 23:12:22,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,27.06
2026-09-23 23:12:23,YouTube,Gaming,Survival,f_F-evhr-Z0,thank fuck he's on  hutch is boring af,OFFENSIVE,0.7321,37.05
2026-09-23 23:12:23,YouTube,Gaming,Survival,f_F-evhr-Z0,THE KING HAS RETURNED,Normal,0.9516,27.76
