timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,FIRST,Normal,0.9588,140.34
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,126.94
2026-09-24 00:03:55,YouTube,News,Live news,7F8J_XE3zzU,just to get rich,Normal,0.9501,117.11
,Normal,0.9452,158.10
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,56.84
2026-09-24 00:03:55,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Hola,Normal,0.9403,61.86
2026-09-24 00:03:55,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,67.86
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Peanut Plays RUST. LETS GO!,Normal,0.9747,76.85
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,78.16
2026-09-24 00:03:55,YouTube,News,Live news,7F8J_XE3zzU,so the best thing is the worst? hmm:cat-orange-whistling:,Normal,0.9439,74.31
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,73.28
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,80.19
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,67.04
2026-09-24 00:03:55,YouTube,Gaming,Survival,f_F-evhr-Z0,Yo,Normal,0.8636,66.57
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,72.47
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,72.97
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,The grind is real,Normal,0.7288,70.64
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,81.66
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,75.50
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE,Normal,0.9553,111.25
2026-09-24 00:03:56,YouTube,Music,Chill house,36YnV9STBqc,Annayyaa nen miss ayina nin ekkuvaa:loudly_crying_face:,Normal,0.9603,68.84
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,54.28
2026-09-24 00:03:56,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,48.03
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,97.94
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,33.74
2026-09-24 00:03:56,YouTube,Gaming,Survival,f_F-evhr-Z0,ok this peanut has a lil season to him bumbin OT,Normal,0.9264,55.71
