timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-25 14:56:17,YouTube,Gaming,Survival,f_F-evhr-Z0,FIRST,Normal,0.9588,613.59
2026-09-25 14:56:17,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,612.59
2026-09-25 14:56:17,YouTube,News,Live news,7F8J_XE3zzU,I mistyped because I have BIG hands lol,Normal,0.9452,611.21
2026-09-25 14:56:17,YouTube,News,Live news,7F8J_XE3zzU,just to get rich,Normal,0.9501,602.98
2026-09-25 14:56:17,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,44.75
2026-09-25 14:56:17,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Hola,Normal,0.9403,43.75
2026-09-25 14:56:17,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,45.75
2026-09-25 14:56:17,YouTube,Gaming,Survival,f_F-evhr-Z0,Peanut Plays RUST. LETS GO!,Normal,0.9747,50.71
2026-09-25 14:56:18,YouTube,News,Live news,7F8J_XE3zzU,so the best thing is the worst? hmm:cat-orange-whistling:,Normal,0.9439,71.37
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,71.36
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,80.37
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,80.37
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Yo,Normal,0.8636,56.20
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,55.22
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,73.76
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,63.70
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,36.57
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,The grind is real,Normal,0.7288,45.02
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,41.53
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE,Normal,0.9553,78.66
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,46.16
2026-09-25 14:56:18,YouTube,Music,Chill house,36YnV9STBqc,Annayyaa nen miss ayina nin ekkuvaa:loudly_crying_face:,Normal,0.9603,65.77
2026-09-25 14:56:18,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,34.80
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,104.93
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,ok this peanut has a lil season to him bumbin OT,Normal,0.9264,52.03
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,why are you all so early?,Normal,0.9029,41.45
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,36.02
2026-09-25 14:56:18,YouTube,Music,Chill house,36YnV9STBqc,Suz tell your halikan to stop overfeeding me :face-green-smiling:,Normal,0.8951,58.45
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,NICE BROS !,Normal,0.8983,30.70
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,JOHNNY,Normal,0.9351,34.06
2026-09-25 14:56:18,YouTube,Music,Chill house,36YnV9STBqc,shivu apun k papa mujko wada ki h shivu s shadi hojayega :smiling_face_with_tear:,Normal,0.9675,76.65
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,40.60
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEE,Normal,0.9503,40.00
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,Bro was up until sunrise :face_with_tears_of_joy:,Normal,0.9759,99.33
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,did you ask hutch bout his ass tattoo,Normal,0.5773,86.67
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,SHESSSSHHHH LETS GOOO EARLY AS HELL,OFFENSIVE,0.5659,91.66
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,good to see ya P,Normal,0.9515,59.10
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,thank fuck he's on  hutch is boring af,OFFENSIVE,0.7321,71.53
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,Normal,0.9286,240.78
2026-09-25 14:56:18,YouTube,Gaming,Survival,f_F-evhr-Z0,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,Normal,0.9787,92.72
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,bungus,Normal,0.8595,49.86
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,THE KING HAS RETURNED,Normal,0.9516,53.04
2026-09-25 14:56:19,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,domestic flight ye,Normal,0.9447,46.44
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,hahaha,Normal,0.8958,52.90
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,47.22
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,Normal,0.6606,68.47
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Diarrhea live on the stream,Normal,0.9630,67.22
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:_PeanutJork::_PeanutJork::_PeanutJork:,Normal,0.9547,85.21
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,no  no. how are YOUUUU peanut,Normal,0.9513,60.65
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,PEANUTS STREAMINGGGGGG:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,HATE,0.5241,129.84
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,let's ride,Normal,0.9705,33.28
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9532,75.25
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday Peanut!!!!,Normal,0.9683,34.53
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,whats wrong with your eye,Normal,0.7349,29.18
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:ok_hand::ok_hand::ok_hand::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9351,70.83
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,We are so fkn back,Normal,0.9533,43.89
2026-09-25 14:56:19,YouTube,Music,Chill house,36YnV9STBqc,tu sach mei sanki to nhi ho gyaa:face_with_tears_of_joy:,Normal,0.9703,60.88
2026-09-25 14:56:19,YouTube,Music,Chill house,36YnV9STBqc,late sam,Normal,0.9489,44.98
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,He and Gingy and Rogue have been grinding,Normal,0.7402,49.26
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,:peanuts::peanuts::peanuts::peanuts::peanuts::peanuts::peanuts::peanuts:,Normal,0.9791,70.28
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,hi:_PeanutFire::_PeanutFire:an chat doesn't sound like u smoked 50packs,Normal,0.9591,68.37
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,HUTCH HAS MADE OFF WITH 1000 SCRAP,Normal,0.9761,46.10
2026-09-25 14:56:19,YouTube,Music,Chill house,36YnV9STBqc,....,Normal,0.9526,42.71
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Great song,Normal,0.9641,37.21
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Gingys built different,Normal,0.8729,32.17
2026-09-25 14:56:19,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,wait did stream rest a little?,Normal,0.9719,38.54
2026-09-25 14:56:19,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Woo,Normal,0.8797,44.07
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,About to go lose all y’all’s money at the casino,Normal,0.9052,65.66
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Hol up,OFFENSIVE,0.8247,29.00
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,GINGY DID 20 HOURS,Normal,0.9362,42.34
2026-09-25 14:56:19,YouTube,Music,Chill house,36YnV9STBqc,muje tu bhi kabhi kabhi lgta pgl ashiqq :face_with_tears_of_joy:,Normal,0.9754,70.93
2026-09-25 14:56:19,YouTube,Gaming,Survival,f_F-evhr-Z0,Rouge put in massive work,Normal,0.9429,39.56
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,Suz :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Normal,0.9494,53.46
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,:crown::crown: LONG LIVE THE KING PEANUT :crown::crown:,Normal,0.9739,46.90
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,:_LetsGo::_LetsGo::_LetsGo::_LetsGo::_LetsGo:,OFFENSIVE,0.7918,56.16
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,ILl ALLoW IT,Normal,0.5606,37.62
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Yes rust will do that to you I haven’t played in a long time but I have 1200 hours,Normal,0.9547,49.74
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday Peanut!!!!,Normal,0.9683,41.88
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,G ey area lo park chesav ?:baseball-white-cap-out:,Normal,0.9678,55.30
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,Manoj haan:smiling_face_with_tear:,Normal,0.9755,37.92
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Gingy and Rouge did 20 Hours,Normal,0.9297,36.05
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,hmmmm.hmmm.hmmmm,Normal,0.9656,35.59
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,19 hours,Normal,0.9656,32.17
2026-09-25 14:56:20,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,jungian punch,Normal,0.8367,33.20
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,got off an hr before u got on,Normal,0.9162,33.09
2026-09-25 14:56:20,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,hi,Normal,0.9375,30.17
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,CREAM OF SUM YOUNG GUY,Normal,0.9619,31.55
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,GOOP GOOP GOOP,Normal,0.5178,40.52
2026-09-25 14:56:20,YouTube,News,Live news,7F8J_XE3zzU,Ok how about the poor dig a hole or make a nest and live in a tree,Normal,0.4294,53.52
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,Ayeee :smiling_face_with_sunglasses:,Normal,0.9689,41.14
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Oh my god he's already on :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: OFFICIALLY ADDICTED,Normal,0.9203,69.70
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,Aha....Don't defame my name by taking my name with the same mouth that sucks people's dicks.,OFFENSIVE,0.9318,60.89
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,H20 :red_heart:,Normal,0.9667,32.40
2026-09-25 14:56:20,YouTube,Music,Chill house,36YnV9STBqc,hi,Normal,0.9375,36.21
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,h2o,Normal,0.9526,40.22
2026-09-25 14:56:20,YouTube,Gaming,Survival,f_F-evhr-Z0,Shut the door!!!!,Normal,0.8164,39.09
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,he closed it,Normal,0.9115,38.14
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,LOL,Normal,0.9608,35.04
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,fuckin delerious LOL,OFFENSIVE,0.8992,37.66
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,WE WANT WELYN,Normal,0.9603,42.46
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,h2o coool,Normal,0.8852,50.20
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,h2o no way,Normal,0.9090,47.04
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,HES THE GOAT!!!!!!!,HATE,0.6385,47.01
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,That’s everyone’s childhood,Normal,0.9584,36.54
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,my OG GOAT GAMER H20!,OFFENSIVE,0.3516,45.26
2026-09-25 14:56:21,YouTube,Music,Chill house,36YnV9STBqc,:hot_beverage::musical_notes::ok_hand:,Normal,0.9736,43.01
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,H20 and Kyle have been getting fed all day,Normal,0.9671,37.01
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,H20 is a YT O.G.,Normal,0.9703,36.52
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,he is a fucking legend,Normal,0.9137,29.02
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,lol,Normal,0.9608,28.60
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,rogue tries too hard,Normal,0.8809,29.22
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,Watch the zone,Normal,0.9248,26.72
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,close the gate,Normal,0.8386,28.66
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,Vanoss crew og member,Normal,0.9553,35.08
2026-09-25 14:56:21,YouTube,Gaming,Survival,f_F-evhr-Z0,hit TAB,Normal,0.9496,28.03
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,BRUH THAT DOORFRAME BEEN TWIG FOR 24HRS,Normal,0.9602,44.49
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,tab top right,Normal,0.9618,29.27
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,HIT TAB AND LOOK TOP RIGHT,Normal,0.9592,31.73
2026-09-25 14:56:22,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,must have been the wind,Normal,0.9087,29.15
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,!peanuts,Normal,0.9569,27.01
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,peanut how late did you stay up last night playing rust????,Normal,0.9646,51.04
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,YOUR GATE IS OPEN THERE BUD,Normal,0.8871,35.24
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Golfing in the rain in FL rn :saluting_face::leaf_fluttering_in_wind:,Normal,0.9763,48.18
2026-09-25 14:56:22,YouTube,Music,Chill house,36YnV9STBqc,Aha...so How much do you charge for sucking guys dick? :thinking_face:,OFFENSIVE,0.9503,47.04
2026-09-25 14:56:22,YouTube,News,Live news,7F8J_XE3zzU,MAGA,Normal,0.9474,33.28
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,h20 my kinggg,Normal,0.8098,38.41
2026-09-25 14:56:22,YouTube,News,Live news,7F8J_XE3zzU,I only help American Citizens :star_struck::hot_beverage:,Normal,0.9226,48.08
2026-09-25 14:56:22,YouTube,Music,Chill house,36YnV9STBqc,Padathi spelling correct ga chepara first,Normal,0.9559,33.63
2026-09-25 14:56:22,YouTube,Music,Chill house,36YnV9STBqc,se han cargado la fiesta,Normal,0.9673,34.36
2026-09-25 14:56:22,YouTube,Music,Chill house,36YnV9STBqc,Manoj unko sambhalega kon tum:face_with_tears_of_joy::face_with_tears_of_joy:,Normal,0.9757,64.33
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,WALL GATE,Normal,0.8125,26.62
2026-09-25 14:56:22,YouTube,Gaming,Survival,f_F-evhr-Z0,Need to work on research tree,Normal,0.9665,29.62
2026-09-25 14:56:22,YouTube,Music,Chill house,36YnV9STBqc,Aha  now don't say that you do everything for free.:woozy_face::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Normal,0.8913,82.12
2026-09-25 14:56:22,YouTube,News,Live news,7F8J_XE3zzU,Pete doesnt care what God you support in the fox hole,Normal,0.7970,40.08
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,:camel:,Normal,0.9298,28.56
2026-09-25 14:56:23,YouTube,News,Live news,7F8J_XE3zzU,DESANTIS 2028,Normal,0.9680,27.88
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,fred me ? :thinking_face:,Normal,0.9343,37.65
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,never leave anything open,Normal,0.9294,32.57
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,Hutch and gingy got a air strike,Normal,0.8990,33.01
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,Suz is rasem?,Normal,0.9679,30.89
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,dream sam na :face_with_tears_of_joy:,Normal,0.9753,41.59
2026-09-25 14:56:23,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,JUNGIANS,Normal,0.8146,33.25
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,what so :briefs::duck:,Normal,0.9526,32.64
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,dont do o,Normal,0.7611,27.63
2026-09-25 14:56:23,YouTube,Music,Chill house,36YnV9STBqc,suz saaanu peru sam :face_with_tears_of_joy:mother Teresa laga sam annaya,Normal,0.9733,51.23
2026-09-25 14:56:23,YouTube,News,Live news,7F8J_XE3zzU,I don't think you can work out even simple math problems.,Normal,0.9424,47.68
2026-09-25 14:56:23,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,jungee,Normal,0.9310,35.69
2026-09-25 14:56:23,YouTube,News,Live news,7F8J_XE3zzU,Rubio 2028 if we really being serious,Normal,0.9475,33.07
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,MOTION,Normal,0.9539,30.04
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,hello you are funny you pinaput,Normal,0.9224,36.07
2026-09-25 14:56:23,YouTube,Gaming,Survival,f_F-evhr-Z0,do real liars bar with clkzy,Normal,0.8267,34.27
2026-09-25 14:56:24,YouTube,News,Live news,7F8J_XE3zzU,that means trump goes to jail for his crimes btw,Normal,0.9057,38.24
2026-09-25 14:56:24,YouTube,Gaming,Survival,f_F-evhr-Z0,HUTCH HAS AN AIRSTRIKE,Normal,0.8867,32.20
2026-09-25 14:56:24,YouTube,News,Live news,7F8J_XE3zzU,interesting:face-green-smiling:,Normal,0.9745,35.56
2026-09-25 14:56:24,YouTube,Gaming,Survival,f_F-evhr-Z0,crack in the box,Normal,0.9163,33.01
2026-09-25 14:56:24,YouTube,Gaming,Survival,f_F-evhr-Z0,if rust went on sale right now  id buy it.,Normal,0.9005,37.07
