timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-23 23:53:45,YouTube,News,Live news,7F8J_XE3zzU,just to get rich,Normal,0.9501,610.13
2026-09-23 23:53:45,YouTube,News,Live news,7F8J_XE3zzU,I mistyped because I have BIG hands lol,Normal,0.9452,563.49
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,Hellyeah,OFFENSIVE,0.5445,606.12
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,Let’s rideee,Normal,0.9157,52.36
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,Peanut Plays RUST. LETS GO!,Normal,0.9747,52.36
2026-09-23 23:53:45,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Hola,Normal,0.9403,60.68
2026-09-23 23:53:45,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I'm on a plane,Normal,0.9685,67.89
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,Normal,0.9411,73.76
2026-09-23 23:53:45,YouTube,News,Live news,7F8J_XE3zzU,so the best thing is the worst? hmm:cat-orange-whistling:,Normal,0.9439,62.74
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,:collision::collision:LETSSSS RIDEEEEE1:collision::collision:,OFFENSIVE,0.6827,72.75
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,Bangaaaaaaa Bungus Bussss :bus:,Normal,0.8199,79.74
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,sing please,Normal,0.9532,64.41
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,Yo,Normal,0.8636,67.60
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,lets goooooooooo chat!!!,Normal,0.6054,69.60
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,finally playing a top game that has been top tier since release,Normal,0.9669,76.41
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,The grind is real,Normal,0.7288,63.09
2026-09-23 23:53:45,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,66.10
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,Ride harder,Normal,0.9406,59.58
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE EEEEEEEEEEE,Normal,0.9553,91.65
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,Hey,Normal,0.9126,53.09
2026-09-23 23:53:46,YouTube,Music,Chill house,36YnV9STBqc,Annayyaa nen miss ayina nin ekkuvaa:loudly_crying_face:,Normal,0.9603,89.13
2026-09-23 23:53:46,YouTube,News,Live news,7F8J_XE3zzU,more like codes,Normal,0.9018,54.04
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:,Normal,0.9557,108.67
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,ok this peanut has a lil season to him bumbin OT,Normal,0.9264,50.25
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,new intro,Normal,0.9605,46.27
2026-09-23 23:53:46,YouTube,Music,Chill house,36YnV9STBqc,Suz tell your halikan to stop overfeeding me :face-green-smiling:,Normal,0.8951,69.21
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,why are you all so early?,Normal,0.9029,47.51
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,NICE BROS !,Normal,0.8983,33.76
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,JOHNNY,Normal,0.9351,31.08
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,did you ask hutch bout his ass tattoo,Normal,0.5773,46.69
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,Happy birthday peanut,Normal,0.9605,49.09
2026-09-23 23:53:46,YouTube,Music,Chill house,36YnV9STBqc,shivu apun k papa mujko wada ki h shivu s shadi hojayega :smiling_face_with_tear:,Normal,0.9675,84.26
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,EEEEE,Normal,0.9503,42.56
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,Normal,0.9787,80.81
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,Bro was up until sunrise :face_with_tears_of_joy:,Normal,0.9759,64.23
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,SHESSSSHHHH LETS GOOO EARLY AS HELL,OFFENSIVE,0.5659,57.17
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,Diarrhea live on the stream,Normal,0.9630,46.55
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,thank fuck he's on  hutch is boring af,OFFENSIVE,0.7321,55.32
2026-09-23 23:53:46,YouTube,Gaming,Survival,f_F-evhr-Z0,good to see ya P,Normal,0.9515,49.14
