timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-23 22:41:36,YouTube,Gaming,Survival,f_F-evhr-Z0,LETS GO!!!,Normal,0.9297,692.35
2026-09-23 22:41:36,YouTube,Gaming,Survival,f_F-evhr-Z0,whats wrong with your eye,Normal,0.7349,35.53
2026-09-23 22:41:36,YouTube,Gaming,Survival,f_F-evhr-Z0,H20 and Kyle have been getting fed all day,Normal,0.9671,40.01
2026-09-23 22:41:36,YouTube,Gaming,Survival,f_F-evhr-Z0,peanut how late did you stay up last night playing rust????,Normal,0.9646,44.85
2026-09-23 22:41:36,YouTube,Music,Chill house,36YnV9STBqc,Vani kaise :thinking_face:,Normal,0.9580,40.71
2026-09-23 22:41:36,YouTube,Gaming,Survival,f_F-evhr-Z0,nah just gamble it all away,Normal,0.9232,37.49
2026-09-23 22:41:36,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,yooo,Normal,0.9512,36.19
2026-09-23 22:41:37,YouTube,Gaming,Survival,f_F-evhr-Z0,Hello everybody,Normal,0.9447,33.73
2026-09-23 22:41:37,YouTube,Gaming,Survival,f_F-evhr-Z0,@Sharktooth17 brother this is the original to everything you love now,Normal,0.9543,46.44
2026-09-23 22:41:37,YouTube,Gaming,Gameplay,RPRx161QoYQ,3 TIME CHAMPION!!!,Normal,0.9568,38.74
2026-09-23 22:41:37,YouTube,Gaming,Gameplay,RPRx161QoYQ,love the movie  was amazing,Normal,0.9717,32.95
2026-09-23 22:41:37,YouTube,Gaming,Gameplay,RPRx161QoYQ,MARK I SAW IRON LUNG LAST WEEKEND!!!! IT WAS AMAZING:red_heart::red_heart: SO AMAZED BY THE AMOUNT OF PASSION THAT WENT INTO IT  AMAZING JOB,Normal,0.9764,70.27
2026-09-23 22:41:37,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,no,Normal,0.8661,34.10
2026-09-23 22:41:37,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,love you,Normal,0.9561,32.84
2026-09-23 22:41:37,YouTube,Gaming,Gameplay,RPRx161QoYQ,wow movie star and celebrity director Markiplier gracing YouTube with his presence?? wow,Normal,0.9731,50.13
2026-09-23 22:41:37,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,New member,Normal,0.9556,30.44
